ZIPCODE,NAICS2012_11,NAICS2012_71,NAICS2012_61,NAICS2012_52,NAICS2012_62,NAICS2012_51,NAICS2012_21,NAICS2012_54,LAT,LON,STATE,ESTMTD_POP_2015
24578,0,6,0,0,1,0,2,3,37.63,-79.55,VA,850
24579,1,1,0,1,0,0,0,1,37.58,-79.5,VA,1130
24581,0,0,0,1,0,0,0,0,37.66,-78.81,VA,0
24586,0,1,0,1,1,0,0,2,36.6,-79.3,VA,4760
24588,4,2,1,9,13,5,0,18,37.28,-79.1,VA,8260
24589,2,0,0,0,2,0,0,2,36.75,-78.79,VA,1780
24590,5,3,0,2,5,3,0,5,37.79,-78.49,VA,6830
24592,3,4,6,35,63,12,1,13,36.7,-78.9,VA,11410
24593,0,0,1,0,2,0,0,2,37.35,-78.91,VA,1780
24594,0,0,0,0,0,0,0,2,36.62,-79.18,VA,1440
24595,0,0,1,0,1,0,0,0,37.56,-79.08,VA,188
24598,0,0,0,0,0,0,0,1,36.6,-78.79,VA,1440
24599,1,0,0,0,1,0,0,1,37.64,-78.73,VA,540
24602,1,0,0,0,0,0,1,0,37.14,-81.7,VA,540
24603,0,0,0,0,0,0,2,1,37.35,-82.2,VA,750
24604,0,0,0,0,0,0,1,0,37.21,-81.53,VA,204
24605,1,2,3,26,39,4,7,17,37.23,-81.26,VA,7080
24606,0,0,0,0,1,0,0,0,37.28,-81.39,VA,322
24607,0,1,0,0,0,0,0,0,37.29,-82.28,VA,308
24609,0,2,0,5,9,1,5,7,37.01,-81.81,VA,5070
24612,0,0,0,0,1,0,0,0,37.09,-81.84,VA,877
24614,0,2,2,16,27,6,5,24,37.27,-82.1,VA,5090
24620,0,0,0,1,1,0,3,1,37.42,-82.02,VA,1690
24622,0,0,0,0,0,0,1,0,37.18,-81.8,VA,600
24627,0,0,0,0,0,0,1,0,37.19,-82.21,VA,386
24628,0,0,0,0,0,0,1,0,37.31,-82.19,VA,370
24630,0,1,0,11,9,0,0,2,37.16,-81.5,VA,5170
24631,0,0,1,2,5,0,3,3,37.21,-81.98,VA,900
24634,0,0,0,0,1,0,1,1,37.29,-81.9,VA,430
24635,0,0,0,1,1,0,0,0,37.3,-81.34,VA,544
24637,0,1,0,4,11,2,1,4,37.04,-81.73,VA,3130
24639,1,0,1,0,1,0,5,0,37.16,-81.9,VA,2260
24640,0,0,0,0,0,0,1,0,37.12,-81.87,VA,46
24641,1,0,0,28,41,4,4,11,37.09,-81.8,VA,4140
24646,0,0,0,0,0,0,2,0,37.12,-82.03,VA,510
24649,1,0,0,0,0,0,1,1,37.08,-81.91,VA,1470
24651,1,3,0,16,19,5,3,16,37.12,-81.51,VA,4560
24656,4,0,0,4,6,0,6,5,37.23,-82.08,VA,2450
24657,0,0,0,0,0,0,1,0,37.26,-81.88,VA,271
24701,0,16,1,29,83,18,5,21,37.26,-81.21,WV,15440
24712,0,0,1,2,3,1,0,1,37.42,-81.01,WV,1570
24715,0,0,0,0,0,0,0,1,37.34,-81.32,WV,360
24733,0,0,0,0,1,0,0,0,37.44,-81.21,WV,810
24736,0,0,0,0,0,0,0,1,37.41,-81.24,WV,480
24737,0,0,0,0,1,0,0,0,37.35,-81.25,WV,728
24739,1,2,0,1,19,0,0,5,37.33,-80.96,WV,53
24740,0,11,4,30,118,5,5,52,37.36,-81.1,WV,13760
24801,0,0,2,8,17,3,2,9,37.43,-81.58,WV,2650
24815,0,0,0,0,0,0,3,0,37.26,-81.66,WV,260
24817,0,0,0,2,2,1,1,0,37.35,-81.8,WV,523
24818,1,0,0,0,1,0,0,0,37.6,-81.62,WV,780
24823,1,0,0,0,0,0,2,1,37.67,-81.73,WV,270
24826,0,0,0,0,0,0,1,0,37.28,-81.61,WV,73
24827,0,0,0,0,0,0,1,0,37.74,-81.66,WV,880
24829,0,0,0,0,1,0,0,0,37.4,-81.46,WV,118
24836,0,0,0,0,3,0,0,0,37.36,-81.53,WV,536
24839,3,0,0,0,0,0,1,0,37.56,-81.81,WV,750
24844,2,0,0,2,2,2,5,1,37.46,-81.81,WV,1290
24845,0,0,0,0,0,0,1,0,37.53,-81.79,WV,233
24847,0,0,0,0,2,0,0,0,37.58,-81.42,WV,247
24849,0,0,0,0,0,0,1,0,37.66,-81.55,WV,230
24850,0,0,0,0,0,0,1,0,37.33,-81.83,WV,590
24851,0,0,0,0,0,0,1,1,37.59,-81.84,WV,302
24853,0,2,0,0,1,0,1,0,37.42,-81.5,WV,632
24857,0,0,0,0,0,0,1,0,37.67,-81.66,WV,513
24867,0,0,0,0,1,0,0,0,37.6,-81.44,WV,151
24868,0,0,0,1,4,0,1,0,37.41,-81.42,WV,860
24870,1,2,1,4,10,2,1,6,37.69,-81.63,WV,2900
24872,1,0,0,0,0,0,1,0,37.49,-81.88,WV,640
24873,0,0,0,0,0,0,1,0,37.37,-81.88,WV,310
24874,1,1,2,5,6,4,7,4,37.58,-81.53,WV,2490
24878,0,0,0,0,0,0,2,1,37.43,-81.63,WV,260
24880,1,0,0,0,0,0,1,0,37.65,-81.53,WV,254
24882,1,0,0,0,0,0,0,0,37.61,-81.76,WV,330
24888,0,0,0,0,0,0,2,1,37.39,-81.48,WV,161
24892,0,1,0,2,4,1,1,1,37.3,-81.68,WV,890
24894,1,0,0,0,0,0,0,0,37.27,-81.71,WV,208
24898,1,0,0,0,0,0,0,0,37.59,-81.61,WV,157
24901,2,7,2,30,65,8,3,50,37.8,-80.43,WV,7940
24902,0,1,0,0,5,0,0,0,37.77,-80.45,WV,105
24910,0,0,0,2,5,0,0,2,37.72,-80.64,WV,3010
24915,0,0,0,1,0,0,0,1,38.45,-79.75,WV,350
24916,0,0,0,0,0,1,0,0,37.81,-80.56,WV,290
24920,4,1,0,0,0,0,0,0,38.58,-79.71,WV,320
24924,1,0,0,1,3,0,0,0,38.19,-80.14,WV,400
24925,0,0,0,0,0,0,0,1,37.75,-80.34,WV,960
24927,1,0,0,0,0,0,0,0,38.45,-79.89,WV,270
24931,0,0,0,0,1,0,0,0,37.94,-80.61,WV,1330
24934,0,0,0,1,0,1,0,0,38.35,-79.82,WV,400
24935,0,0,0,0,2,0,0,0,37.55,-80.83,WV,440
24938,3,0,0,0,1,0,0,1,37.91,-80.38,WV,1390
24941,0,0,0,0,1,0,0,1,37.56,-80.41,WV,840
24944,2,0,0,0,2,0,0,1,38.39,-79.78,WV,470
24945,0,0,0,0,2,0,0,0,37.53,-80.66,WV,400
24946,0,1,0,0,3,0,1,0,38.13,-80.21,WV,920
24951,0,0,0,1,4,0,0,0,37.45,-80.66,WV,1310
24954,3,2,0,6,12,4,0,2,38.22,-80.08,WV,2680
24957,0,0,0,0,4,0,0,0,37.89,-80.43,WV,440
24962,0,0,1,0,1,0,0,0,37.66,-80.72,WV,136
24963,0,3,0,3,4,1,0,3,37.44,-80.76,WV,3150
24966,1,0,0,0,0,0,0,0,37.98,-80.36,WV,1040
24970,2,0,0,4,29,2,0,3,37.74,-80.47,WV,3540
24974,4,0,0,0,0,0,0,0,37.64,-80.45,WV,179
24976,0,0,0,0,0,0,0,1,37.66,-80.52,WV,880
24977,1,0,0,0,0,0,0,0,37.9,-80.69,WV,340
24983,5,0,0,3,8,1,0,5,37.59,-80.54,WV,1960
24986,7,4,1,4,15,2,0,3,37.79,-80.29,WV,4290
24991,0,0,0,0,1,0,0,0,38.02,-80.5,WV,330
24993,0,0,0,0,0,1,0,0,37.66,-80.63,WV,55
25002,0,0,0,1,0,0,0,0,38.13,-81.24,WV,155
25003,0,1,0,1,1,2,1,7,38.28,-81.84,WV,2010
25005,1,0,0,0,1,0,0,0,38.58,-81.26,WV,270
25008,0,1,0,0,0,0,0,0,37.95,-81.34,WV,152
25009,0,0,0,0,2,0,0,0,38.19,-81.71,WV,810
25011,0,0,0,1,0,0,0,0,38.51,-81.84,WV,519
25015,0,3,0,5,8,3,4,8,38.23,-81.53,WV,3610
25019,0,0,0,0,0,0,1,0,38.37,-81.1,WV,380
25031,0,0,0,1,2,0,0,0,38.15,-81.27,WV,514
25033,0,0,0,2,4,1,0,1,38.61,-81.98,WV,1860
25035,0,0,0,0,2,0,1,1,38.17,-81.52,WV,930
25039,0,0,0,0,1,0,0,0,38.22,-81.42,WV,980
25040,0,0,0,0,1,0,0,2,38.13,-81.24,WV,460
25043,0,0,0,3,10,1,0,2,38.46,-81.08,WV,1390
25045,0,0,0,7,5,1,5,4,38.48,-81.34,WV,4450
25048,0,0,0,0,1,0,0,0,37.95,-81.44,WV,141
25049,0,0,0,1,0,0,0,0,38.12,-81.57,WV,550
25053,2,2,1,6,11,1,0,6,38.08,-81.83,WV,3420
25054,1,0,0,0,1,0,0,0,38.11,-81.49,WV,579
25059,0,0,0,0,0,0,0,1,38.23,-81.21,WV,510
25061,0,0,0,0,0,0,1,0,38.17,-81.44,WV,385
25064,0,3,1,7,40,0,0,11,38.36,-81.73,WV,7700
25067,0,0,0,0,0,1,0,0,38.21,-81.44,WV,830
25070,0,1,0,4,3,0,0,1,38.53,-81.93,WV,1700
25071,1,3,1,5,9,1,3,6,38.43,-81.47,WV,9330
25075,0,0,0,0,0,0,4,0,38.06,-81.41,WV,550
25081,0,0,0,1,1,1,0,0,38.09,-81.77,WV,920
25082,2,0,0,0,0,0,0,1,38.54,-82.02,WV,1770
25083,0,0,0,0,1,0,0,0,38.07,-81.37,WV,430
25085,0,0,0,0,1,1,0,0,38.17,-81.21,WV,750
25086,0,0,0,2,1,0,0,1,38.2,-81.42,WV,714
25093,0,0,0,0,0,0,1,0,37.99,-81.68,WV,221
25103,0,0,0,1,0,0,0,0,38.18,-81.38,WV,300
25106,0,1,0,0,0,0,0,1,38.83,-82.13,WV,540
25107,0,0,0,0,0,0,2,0,38.2,-81.61,WV,480
25109,0,0,0,0,1,0,0,0,38.53,-81.85,WV,410
25111,0,0,0,0,0,0,0,1,38.35,-81.16,WV,460
25112,0,0,0,0,4,0,2,3,38.38,-81.77,WV,400
25113,0,0,0,0,2,0,0,0,38.52,-81.02,WV,640
25115,0,0,0,0,1,0,0,0,38.12,-81.18,WV,22
25118,0,0,0,0,1,0,0,0,38.12,-81.32,WV,370
25119,0,0,1,0,1,0,0,0,38.04,-81.28,WV,380
25124,1,0,0,0,0,0,0,0,38.63,-81.76,WV,1080
25125,3,0,0,0,0,0,0,0,38.33,-81.16,WV,650
25130,0,1,0,3,14,2,2,10,38.05,-81.8,WV,2970
25134,0,0,0,0,1,0,0,0,38.16,-81.49,WV,399
25136,0,0,0,5,12,1,0,2,38.17,-81.31,WV,1120
25140,0,0,0,0,0,0,1,0,37.89,-81.52,WV,620
25143,0,4,1,7,12,2,1,8,38.42,-81.82,WV,7610
25154,0,0,0,0,0,0,1,0,38.12,-81.7,WV,690
25159,0,3,0,2,2,2,0,5,38.47,-81.81,WV,4680
25161,0,0,0,0,0,0,2,0,38.05,-81.32,WV,460
25162,0,0,0,0,0,0,0,1,38.21,-81.39,WV,529
25164,0,0,0,0,2,0,0,1,38.5,-81.21,WV,940
25165,0,0,0,1,2,0,0,0,38.16,-81.65,WV,510
25168,0,0,0,0,1,1,0,0,38.55,-81.89,WV,2390
25174,0,0,0,0,0,1,0,0,37.87,-81.41,WV,300
25177,0,10,2,24,47,4,0,29,38.37,-81.81,WV,20480
25181,1,0,0,0,1,1,0,0,38.09,-81.64,WV,1210
25183,0,0,0,0,0,0,1,0,37.93,-81.8,WV,142
25186,0,0,0,0,3,0,0,1,38.17,-81.3,WV,791
25201,0,0,0,0,0,0,3,0,38.34,-81.49,WV,344
25202,0,0,0,0,0,0,0,2,38.33,-81.85,WV,1330
25204,0,0,0,0,0,0,3,0,37.92,-81.62,WV,123
25205,0,0,0,0,0,0,1,0,38.02,-81.79,WV,423
25206,0,0,1,1,0,0,0,0,37.95,-81.69,WV,440
25208,0,0,0,0,1,0,10,0,37.9,-81.69,WV,700
25209,0,0,0,2,4,0,4,1,37.97,-81.53,WV,810
25213,0,2,2,3,8,1,0,5,38.52,-81.88,WV,5430
25214,0,0,0,0,0,0,1,0,38.19,-81.54,WV,500
25234,0,0,0,1,0,0,6,1,38.78,-81.12,WV,750
25235,0,0,0,1,0,0,0,0,38.67,-81.09,WV,820
25239,0,0,0,0,1,0,0,0,38.85,-81.81,WV,1490
25241,0,0,0,1,1,0,0,0,38.8,-81.8,WV,1540
25244,0,0,0,0,0,0,0,1,38.77,-81.55,WV,600
25248,1,0,0,1,1,0,0,3,38.67,-81.66,WV,2690
25251,0,0,0,0,0,0,2,0,38.61,-81.24,WV,330
25252,0,0,0,0,0,0,0,2,38.95,-81.51,WV,910
25253,0,0,0,0,1,1,0,0,38.88,-81.97,WV,1650
25260,0,2,0,2,3,0,0,0,39,-82.03,WV,1300
25261,0,0,1,0,0,0,0,0,38.85,-81.07,WV,270
25262,0,0,0,0,2,1,0,3,38.9,-81.81,WV,840
25265,0,0,0,2,1,1,1,1,38.99,-81.96,WV,1284
25266,0,0,1,0,0,0,3,0,38.59,-81.15,WV,620
25267,0,0,0,0,0,0,0,1,38.89,-80.95,WV,610
25268,0,0,0,0,0,0,0,1,38.74,-81.09,WV,420
25270,0,0,0,0,0,0,1,0,38.89,-81.42,WV,710
25271,2,3,1,19,39,3,1,18,38.82,-81.7,WV,7820
25275,0,0,0,0,0,0,1,0,38.9,-81.64,WV,1870
25276,0,1,1,11,20,2,36,11,38.8,-81.35,WV,5790
25285,0,0,0,0,1,0,0,0,38.54,-81.1,WV,560
25286,0,0,0,1,1,0,1,0,38.6,-81.4,WV,1150
25301,0,12,6,92,126,38,11,187,38.35,-81.63,WV,1910
25302,1,8,5,20,56,7,7,58,38.39,-81.6,WV,12600
25303,0,3,4,17,34,6,0,28,38.36,-81.69,WV,6610
25304,1,5,7,28,118,14,1,24,38.31,-81.59,WV,6710
25305,0,0,0,2,0,0,0,1,38.34,-81.61,WV,0
25306,0,0,1,0,7,0,2,2,38.31,-81.5,WV,5530
25309,1,7,1,19,89,5,0,25,38.31,-81.75,WV,10800
25311,1,2,1,25,39,6,2,40,38.37,-81.56,WV,7620
25312,4,0,1,4,16,1,4,9,38.45,-81.66,WV,7540
25313,0,6,3,12,36,2,2,30,38.42,-81.76,WV,11160
25314,0,4,3,14,31,1,6,22,38.31,-81.64,WV,13660
25315,0,1,0,4,8,0,2,0,38.22,-81.56,WV,2420
25317,0,0,0,0,0,0,0,1,38.35,-81.63,WV,0
25320,0,1,0,3,8,4,2,3,38.54,-81.63,WV,4430
25321,0,0,0,0,0,1,0,0,38.35,-81.63,WV,108
25322,0,0,1,1,0,0,0,1,38.35,-81.63,WV,109
25323,0,1,0,1,0,0,1,1,38.35,-81.63,WV,95
25325,0,0,0,0,1,0,2,0,38.35,-81.63,WV,62
25326,0,1,0,0,0,0,0,1,38.35,-81.63,WV,62
25327,0,0,0,0,0,0,0,1,38.35,-81.63,WV,78
25328,0,0,0,0,0,0,0,1,38.35,-81.63,WV,70
25329,0,0,0,1,0,0,0,1,38.35,-81.63,WV,57
25332,0,0,0,0,0,0,0,1,38.35,-81.63,WV,0
25333,0,0,0,0,1,0,0,0,38.35,-81.63,WV,0
25334,0,0,0,0,1,0,0,0,38.35,-81.63,WV,0
25337,0,0,0,0,0,0,1,0,38.35,-81.63,WV,26
25339,0,0,0,1,0,0,0,1,38.35,-81.63,WV,260
25356,0,2,0,0,2,0,0,2,38.35,-81.63,WV,357
25360,0,0,0,1,0,0,1,0,38.35,-81.63,WV,745
25361,0,0,0,1,0,0,0,0,38.35,-81.63,WV,187
25362,0,0,0,0,0,0,1,1,38.35,-81.63,WV,549
25364,0,1,0,0,2,0,0,1,38.35,-81.63,WV,373
25387,0,0,2,2,8,2,0,2,38.35,-81.63,WV,0
25389,0,0,0,1,1,1,0,1,38.35,-81.63,WV,0
25396,0,0,0,0,0,3,0,0,38.35,-81.63,WV,0
25401,0,7,4,42,117,12,0,59,39.46,-77.97,WV,12130
25402,0,0,1,1,4,0,0,4,39.46,-77.96,WV,2220
25403,0,3,0,4,15,4,0,10,39.47,-78.01,WV,12810
25404,1,10,3,19,24,3,0,28,39.46,-77.96,WV,18620
25405,0,4,0,5,5,4,0,13,39.41,-77.96,WV,11360
25411,0,6,0,9,19,3,1,12,39.55,-78.21,WV,10860
25413,0,3,0,1,3,0,0,3,39.32,-78.05,WV,7770
25414,3,11,3,20,19,5,0,43,39.28,-77.85,WV,17070
25419,0,2,0,4,3,3,0,7,39.55,-77.89,WV,9710
25420,0,1,0,0,0,1,0,0,39.37,-78.11,WV,3690
25422,1,0,0,0,0,0,0,1,39.62,-78.29,WV,1140
25423,0,0,0,1,0,0,0,0,39.31,-77.76,WV,195
25425,0,4,0,2,7,1,0,9,39.32,-77.74,WV,11350
25427,2,3,1,6,6,2,0,9,39.55,-77.99,WV,13540
25428,0,3,1,10,5,2,1,6,39.35,-78.05,WV,11010
25430,2,3,2,6,13,0,0,10,39.38,-77.88,WV,7460
25431,0,0,0,0,0,0,0,1,39.49,-78.57,WV,210
25434,0,0,0,1,1,0,0,0,39.53,-78.45,WV,1750
25438,0,5,2,5,14,4,0,7,39.32,-77.86,WV,6440
25441,0,0,0,0,0,0,0,1,39.22,-77.9,WV,317
25442,0,0,1,0,1,0,0,2,39.35,-77.84,WV,1820
25443,0,3,5,10,14,4,0,22,39.43,-77.8,WV,6250
25446,0,3,0,0,0,0,0,0,39.24,-77.95,WV,1290
25501,0,0,0,0,0,0,0,1,38.15,-81.97,WV,940
25502,0,0,0,1,0,0,0,0,38.66,-82.12,WV,970
25503,0,0,0,0,2,0,0,0,38.61,-82.12,WV,660
25504,0,12,1,29,60,4,0,31,38.4,-82.29,WV,10780
25506,0,0,0,0,3,0,2,2,38.25,-82.25,WV,3320
25507,0,1,0,3,9,0,1,2,38.4,-82.56,WV,1274
25508,2,1,1,9,18,1,4,8,37.97,-82.01,WV,6810
25510,0,4,1,1,1,2,0,1,38.41,-82.06,WV,4440
25511,0,0,0,0,1,0,1,0,38.03,-82.34,WV,700
25512,0,0,0,0,0,0,1,0,38.19,-82.32,WV,770
25514,0,0,0,1,2,1,0,0,38.11,-82.59,WV,3040
25515,0,1,0,0,1,0,1,0,38.76,-82.11,WV,1710
25517,0,0,0,0,1,0,0,0,38.07,-82.46,WV,1260
25521,1,0,0,0,0,1,0,0,38.24,-81.99,WV,910
25523,0,1,0,6,7,4,6,3,38.27,-82.1,WV,2060
25524,0,0,0,1,3,0,0,0,38.03,-82.13,WV,2640
25526,0,7,6,48,95,10,0,57,38.43,-82.01,WV,20320
25529,0,0,0,0,1,0,1,0,38.13,-81.86,WV,670
25530,1,4,0,4,12,0,2,4,38.4,-82.58,WV,4560
25535,0,3,0,3,9,0,1,0,38.32,-82.41,WV,2190
25537,0,1,0,0,4,1,0,3,38.48,-82.3,WV,1830
25541,0,4,1,7,10,1,2,6,38.43,-82.13,WV,8340
25545,0,1,0,4,7,1,2,1,38.48,-82.22,WV,4180
25547,0,1,0,0,1,0,2,0,37.92,-81.95,WV,890
25550,0,5,0,14,35,4,1,14,38.85,-82.13,WV,7060
25555,0,0,0,0,1,0,1,1,38.21,-82.56,WV,1850
25559,0,0,0,2,1,1,0,2,38.32,-82.24,WV,1900
25560,0,3,1,11,14,8,4,19,38.44,-81.89,WV,8480
25569,0,1,0,1,1,0,0,0,38.43,-81.89,WV,117
25570,0,1,0,6,12,2,1,6,38.22,-82.44,WV,4900
25571,0,0,0,3,5,0,1,2,38.28,-82.19,WV,2070
25573,0,0,0,1,0,0,0,1,38.2,-81.95,WV,660
25601,0,6,1,22,53,6,0,21,37.84,-81.98,WV,4230
25606,0,0,0,0,1,0,0,0,37.78,-81.85,WV,803
25607,0,0,0,0,1,0,0,0,37.8,-81.75,WV,660
25612,0,0,1,0,0,0,0,0,37.76,-81.96,WV,97
25614,0,0,0,0,0,0,1,0,37.83,-82.03,WV,220
25621,6,1,0,3,3,2,0,6,37.61,-81.86,WV,1940
25625,0,0,0,0,1,2,12,0,37.82,-82.08,WV,1090
25628,0,0,0,0,2,0,0,0,37.76,-81.85,WV,418
25630,0,0,0,1,1,0,0,0,37.79,-81.7,WV,499
25632,0,0,0,1,0,0,1,0,37.74,-81.93,WV,310
25635,1,0,0,5,6,1,1,0,37.71,-81.89,WV,1470
25637,0,0,0,0,1,1,1,0,37.86,-82.03,WV,1055
25638,0,0,0,0,0,1,0,0,37.76,-81.99,WV,730
25646,0,0,0,1,0,0,0,1,37.84,-81.93,WV,951
25649,0,0,0,0,1,0,0,1,37.85,-82.05,WV,1075
25651,1,2,0,0,0,0,2,0,37.55,-81.97,WV,500
25652,0,0,0,0,1,0,0,1,37.81,-82.03,WV,958
25653,0,0,0,0,1,0,0,1,37.83,-82,WV,364
25654,0,0,0,0,1,0,3,0,37.8,-81.87,WV,81
25661,2,3,1,12,27,3,1,29,37.67,-82.27,WV,4150
25667,0,0,0,0,1,0,0,0,37.7,-82.26,WV,507
25669,0,0,0,0,1,0,0,0,37.93,-82.39,WV,790
25670,1,0,0,3,2,1,1,7,37.7,-82.18,WV,3410
25671,0,0,0,0,0,0,1,0,37.87,-82.18,WV,860
25674,0,0,0,2,7,1,0,0,37.87,-82.35,WV,1950
25676,2,0,0,0,0,0,1,2,37.8,-82.27,WV,1230
25678,0,0,0,3,2,0,0,1,37.62,-82.16,WV,1340
25685,0,0,0,1,0,0,6,0,37.8,-82.33,WV,404
25690,0,0,0,0,0,0,0,1,37.69,-82.12,WV,350
25701,0,14,11,72,157,16,1,117,38.41,-82.43,WV,16510
25702,0,4,2,6,54,0,0,3,38.43,-82.31,WV,5400
25703,0,2,0,7,14,1,2,4,38.42,-82.42,WV,2380
25704,0,9,1,15,26,4,0,7,38.31,-82.49,WV,12330
25705,1,9,3,28,41,4,1,27,38.4,-82.36,WV,17020
25707,0,0,0,1,0,0,0,1,38.41,-82.43,WV,18
25708,0,0,0,1,3,0,0,0,38.41,-82.43,WV,0
25709,0,0,0,0,1,0,1,1,38.41,-82.43,WV,0
25710,0,0,0,0,1,0,0,1,38.41,-82.43,WV,0
25712,0,0,0,0,0,0,0,1,38.41,-82.43,WV,49
25713,0,0,0,1,1,0,0,0,38.41,-82.43,WV,59
25717,0,0,0,0,1,0,0,0,38.41,-82.43,WV,0
25718,0,0,0,0,2,0,0,0,38.41,-82.43,WV,0
25725,0,0,0,0,0,0,0,1,38.41,-82.43,WV,0
25755,0,0,1,0,2,0,0,0,38.41,-82.43,WV,34
25771,0,0,0,1,0,0,0,0,38.41,-82.43,WV,0
25801,5,11,7,63,244,19,13,79,37.78,-81.18,WV,23460
25802,0,0,0,2,3,0,2,2,37.78,-81.18,WV,1372
25812,2,0,1,4,4,0,0,1,38.13,-81.1,WV,1330
25813,1,3,2,7,16,0,2,11,37.74,-81.15,WV,4420
25817,0,0,0,0,1,0,0,0,37.76,-81.41,WV,600
25818,1,0,0,1,0,0,0,0,37.86,-81.19,WV,1157
25823,0,0,0,0,2,0,0,0,37.67,-81.21,WV,1620
25825,0,0,0,0,2,0,1,0,37.64,-81.08,WV,1950
25827,0,2,1,6,10,0,0,6,37.74,-81.23,WV,2600
25832,0,0,0,5,11,0,0,7,37.72,-81.12,WV,4010
25836,0,0,0,0,0,0,2,0,37.79,-81.26,WV,413
25839,1,0,0,0,2,0,0,1,37.78,-81.39,WV,1120
25840,3,9,2,7,27,2,0,20,38.05,-81.1,WV,6670
25841,1,0,0,0,1,1,0,0,37.58,-81.11,WV,460
25843,0,1,0,0,1,1,0,0,37.61,-81.09,WV,800
25844,0,0,0,1,2,1,0,0,37.77,-81.33,WV,1110
25849,0,0,0,0,1,0,0,0,37.73,-81.28,WV,227
25854,0,0,0,0,3,0,0,1,38.11,-80.94,WV,950
25855,0,0,0,0,2,0,0,0,37.94,-81.16,WV,415
25862,0,2,0,0,0,0,0,0,38.09,-81.06,WV,280
25864,0,0,0,0,1,0,0,0,37.87,-80.99,WV,230
25866,0,0,0,0,3,0,0,0,38.03,-81.07,WV,243
25868,1,0,0,1,1,0,0,0,38.07,-80.97,WV,470
25870,0,0,0,0,1,1,0,1,37.63,-81.39,WV,187
25871,0,1,0,0,1,1,1,0,37.77,-81.21,WV,870
25873,0,1,0,0,1,0,0,0,37.75,-81.21,WV,917
25879,0,1,0,0,0,0,0,1,37.98,-81.11,WV,336
25880,0,1,2,6,6,3,1,5,37.89,-81.17,WV,4240
25882,1,0,0,2,8,2,0,6,37.57,-81.38,WV,1610
25901,3,8,0,15,35,6,2,8,37.98,-81.14,WV,8770
25902,0,0,0,0,0,0,0,1,37.56,-81.23,WV,260
25904,0,0,0,0,0,0,1,0,37.93,-81.28,WV,439
25909,0,0,1,1,0,0,0,1,37.83,-81.2,WV,745
25911,0,0,0,0,0,2,0,0,37.76,-81.17,WV,222
25917,0,0,0,0,4,0,3,0,37.99,-81.22,WV,1440
25918,0,0,0,0,5,1,1,5,37.7,-81.09,WV,3650
25921,0,2,1,2,4,1,2,6,37.7,-81.25,WV,1871
25928,1,0,0,0,0,0,0,0,37.57,-81.33,WV,290
25932,0,0,0,0,1,0,0,0,37.75,-81.3,WV,370
25938,1,1,0,0,2,0,0,0,38.14,-81.03,WV,1090
25951,1,2,0,7,18,3,0,9,37.66,-80.88,WV,3950
25958,0,0,0,0,0,0,0,1,38.02,-80.75,WV,540
25962,0,0,0,4,8,1,0,4,37.96,-80.77,WV,2670
25966,2,0,0,0,0,0,0,0,37.79,-80.83,WV,109
25969,1,0,0,0,0,0,1,1,37.65,-80.98,WV,840
25976,2,0,0,0,2,1,0,0,37.86,-80.85,WV,1700
25978,0,0,0,0,0,0,0,1,37.62,-80.93,WV,550
25979,0,0,0,0,0,0,0,1,37.53,-80.96,WV,690
25981,0,0,0,0,1,0,0,0,38.1,-80.71,WV,560
25984,0,0,0,2,3,2,3,1,37.96,-80.68,WV,1360
25985,1,0,0,0,0,0,0,0,37.76,-80.88,WV,350
26003,2,39,22,81,232,17,2,140,40.07,-80.69,WV,35560
26030,0,1,0,0,1,0,0,0,40.22,-80.66,WV,568
26031,0,1,1,0,8,0,1,2,40.01,-80.73,WV,1680
26032,0,0,2,0,0,0,0,0,40.2,-80.56,WV,470
26033,0,1,0,1,3,0,5,2,39.82,-80.57,WV,2390
26034,0,5,0,7,6,2,0,11,40.61,-80.56,WV,3940
26035,0,0,0,1,0,0,0,1,40.34,-80.55,WV,2240
26036,0,0,0,0,0,0,4,0,39.96,-80.55,WV,480
26037,0,3,0,8,19,0,0,9,40.33,-80.59,WV,5730
26038,0,1,0,2,19,0,0,2,39.94,-80.75,WV,2680
26039,0,0,0,0,0,0,1,0,39.83,-80.66,WV,870
26040,0,0,1,1,8,0,0,0,39.98,-80.73,WV,1610
26041,0,11,1,15,45,2,4,24,39.92,-80.74,WV,13280
26047,0,4,0,2,3,1,1,1,40.49,-80.6,WV,5130
26050,0,5,0,1,1,1,0,1,40.61,-80.6,WV,1240
26055,0,1,0,2,1,0,0,0,39.72,-80.75,WV,1540
26056,0,0,0,0,0,0,0,1,40.53,-80.58,WV,520
26059,0,1,0,2,4,5,1,8,40.05,-80.62,WV,2850
26060,0,2,0,0,0,0,0,0,40.09,-80.57,WV,1650
26062,0,28,5,27,77,4,0,43,40.4,-80.56,WV,18980
26070,0,4,0,9,21,1,1,13,40.28,-80.6,WV,7360
26074,0,0,0,1,0,0,0,0,40.16,-80.59,WV,220
26075,0,0,0,0,1,0,0,0,40.19,-80.67,WV,367
26101,0,27,8,65,152,21,7,81,39.26,-81.54,WV,23460
26102,0,0,0,4,7,0,0,4,39.26,-81.54,WV,636
26103,0,1,0,1,1,0,0,0,39.26,-81.54,WV,370
26104,0,4,5,14,43,4,4,28,39.28,-81.48,WV,14140
26105,0,7,4,24,46,6,0,19,39.32,-81.53,WV,10920
